X_index,Y_index,X_um,Y_um
61,43,12.2,8.6
62,43,12.4,8.6
63,43,12.6,8.6
64,43,12.8,8.6
65,43,13.0,8.6
66,43,13.2,8.6
67,43,13.4,8.6
68,43,13.6,8.6
69,43,13.8,8.6
70,43,14.0,8.6
71,43,14.2,8.6
72,43,14.4,8.6
73,43,14.6,8.6
74,43,14.8,8.6
75,43,15.0,8.6
76,43,15.2,8.6
77,43,15.4,8.6
78,43,15.6,8.6
79,43,15.8,8.6
80,43,16.0,8.6
81,43,16.2,8.6
82,43,16.4,8.6
83,43,16.6,8.6
84,43,16.8,8.6
85,43,17.0,8.6
86,43,17.2,8.6
87,43,17.4,8.6
88,43,17.6,8.6
89,43,17.8,8.6
90,43,18.0,8.6
91,43,18.2,8.6
92,43,18.4,8.6
93,43,18.6,8.6
94,43,18.8,8.6
95,43,19.0,8.6
96,43,19.2,8.6
97,43,19.4,8.6
98,43,19.6,8.6
99,43,19.8,8.6
100,43,20.0,8.6
101,43,20.2,8.6
102,43,20.4,8.6
103,43,20.6,8.6
104,43,20.8,8.6
105,43,21.0,8.6
106,43,21.2,8.6
107,43,21.4,8.6
108,43,21.6,8.6
109,43,21.8,8.6
110,43,22.0,8.6
111,43,22.2,8.6
112,43,22.4,8.6
113,43,22.6,8.6
114,43,22.8,8.6
115,43,23.0,8.6
116,43,23.2,8.6
117,43,23.4,8.6
118,43,23.6,8.6
119,43,23.8,8.6
120,43,24.0,8.6
121,43,24.2,8.6
122,43,24.4,8.6
123,43,24.6,8.6
124,43,24.8,8.6
125,43,25.0,8.6
126,43,25.2,8.6
127,43,25.4,8.6
128,43,25.6,8.6
129,43,25.8,8.6
130,43,26.0,8.6
131,43,26.2,8.6
132,43,26.4,8.6
133,43,26.6,8.6
134,43,26.8,8.6
135,43,27.0,8.6
136,43,27.2,8.6
137,43,27.4,8.6
138,43,27.6,8.6
139,43,27.8,8.6
140,43,28.0,8.6
141,43,28.2,8.6
142,43,28.4,8.6
143,43,28.6,8.6
144,43,28.8,8.6
145,43,29.0,8.6
146,43,29.2,8.6
147,43,29.4,8.6
148,43,29.6,8.6
149,43,29.8,8.6
150,43,30.0,8.6
151,43,30.2,8.6
152,43,30.4,8.6
153,43,30.6,8.6
154,43,30.8,8.6
155,43,31.0,8.6
156,43,31.2,8.6
157,43,31.4,8.6
158,43,31.6,8.6
159,43,31.8,8.6
159,44,31.8,8.8
158,44,31.6,8.8
157,44,31.4,8.8
156,44,31.2,8.8
155,44,31.0,8.8
154,44,30.8,8.8
153,44,30.6,8.8
152,44,30.4,8.8
151,44,30.2,8.8
150,44,30.0,8.8
149,44,29.8,8.8
148,44,29.6,8.8
147,44,29.4,8.8
146,44,29.2,8.8
145,44,29.0,8.8
144,44,28.8,8.8
143,44,28.6,8.8
142,44,28.4,8.8
141,44,28.2,8.8
140,44,28.0,8.8
139,44,27.8,8.8
138,44,27.6,8.8
137,44,27.4,8.8
136,44,27.2,8.8
135,44,27.0,8.8
134,44,26.8,8.8
133,44,26.6,8.8
132,44,26.4,8.8
131,44,26.2,8.8
130,44,26.0,8.8
129,44,25.8,8.8
128,44,25.6,8.8
127,44,25.4,8.8
126,44,25.2,8.8
125,44,25.0,8.8
124,44,24.8,8.8
123,44,24.6,8.8
122,44,24.4,8.8
121,44,24.2,8.8
120,44,24.0,8.8
119,44,23.8,8.8
118,44,23.6,8.8
117,44,23.4,8.8
116,44,23.2,8.8
115,44,23.0,8.8
114,44,22.8,8.8
113,44,22.6,8.8
112,44,22.4,8.8
111,44,22.2,8.8
110,44,22.0,8.8
109,44,21.8,8.8
108,44,21.6,8.8
107,44,21.4,8.8
106,44,21.2,8.8
105,44,21.0,8.8
104,44,20.8,8.8
103,44,20.6,8.8
102,44,20.4,8.8
101,44,20.2,8.8
100,44,20.0,8.8
99,44,19.8,8.8
98,44,19.6,8.8
97,44,19.4,8.8
96,44,19.2,8.8
95,44,19.0,8.8
94,44,18.8,8.8
93,44,18.6,8.8
92,44,18.4,8.8
91,44,18.2,8.8
90,44,18.0,8.8
89,44,17.8,8.8
88,44,17.6,8.8
87,44,17.4,8.8
86,44,17.2,8.8
85,44,17.0,8.8
84,44,16.8,8.8
83,44,16.6,8.8
82,44,16.4,8.8
81,44,16.2,8.8
80,44,16.0,8.8
79,44,15.8,8.8
78,44,15.6,8.8
77,44,15.4,8.8
76,44,15.2,8.8
75,44,15.0,8.8
74,44,14.8,8.8
73,44,14.6,8.8
72,44,14.4,8.8
71,44,14.2,8.8
70,44,14.0,8.8
69,44,13.8,8.8
68,44,13.6,8.8
67,44,13.4,8.8
66,44,13.2,8.8
65,44,13.0,8.8
64,44,12.8,8.8
63,44,12.6,8.8
62,44,12.4,8.8
61,44,12.2,8.8
60,44,12.0,8.8
59,44,11.8,8.8
58,44,11.6,8.8
57,44,11.4,8.8
56,44,11.2,8.8
55,44,11.0,8.8
54,44,10.8,8.8
53,44,10.6,8.8
52,44,10.4,8.8
51,44,10.2,8.8
50,44,10.0,8.8
49,44,9.8,8.8
48,44,9.6,8.8
47,44,9.4,8.8
46,44,9.2,8.8
45,44,9.0,8.8
44,44,8.8,8.8
43,44,8.6,8.8
42,44,8.4,8.8
41,44,8.2,8.8
40,44,8.0,8.8
39,44,7.8,8.8
38,44,7.6,8.8
37,44,7.4,8.8
36,44,7.2,8.8
35,44,7.0,8.8
34,44,6.8,8.8
33,44,6.6,8.8
32,44,6.4,8.8
31,44,6.2,8.8
31,45,6.2,9.0
32,45,6.4,9.0
33,45,6.6,9.0
34,45,6.8,9.0
35,45,7.0,9.0
36,45,7.2,9.0
37,45,7.4,9.0
38,45,7.6,9.0
39,45,7.8,9.0
40,45,8.0,9.0
41,45,8.2,9.0
42,45,8.4,9.0
43,45,8.6,9.0
44,45,8.8,9.0
45,45,9.0,9.0
46,45,9.2,9.0
47,45,9.4,9.0
48,45,9.6,9.0
49,45,9.8,9.0
50,45,10.0,9.0
51,45,10.2,9.0
52,45,10.4,9.0
53,45,10.6,9.0
54,45,10.8,9.0
55,45,11.0,9.0
56,45,11.2,9.0
57,45,11.4,9.0
58,45,11.6,9.0
59,45,11.8,9.0
60,45,12.0,9.0
61,45,12.2,9.0
62,45,12.4,9.0
63,45,12.6,9.0
64,45,12.8,9.0
65,45,13.0,9.0
66,45,13.2,9.0
67,45,13.4,9.0
68,45,13.6,9.0
69,45,13.8,9.0
70,45,14.0,9.0
71,45,14.2,9.0
72,45,14.4,9.0
73,45,14.6,9.0
74,45,14.8,9.0
75,45,15.0,9.0
76,45,15.2,9.0
77,45,15.4,9.0
78,45,15.6,9.0
79,45,15.8,9.0
80,45,16.0,9.0
81,45,16.2,9.0
82,45,16.4,9.0
83,45,16.6,9.0
84,45,16.8,9.0
85,45,17.0,9.0
86,45,17.2,9.0
87,45,17.4,9.0
88,45,17.6,9.0
89,45,17.8,9.0
90,45,18.0,9.0
91,45,18.2,9.0
92,45,18.4,9.0
93,45,18.6,9.0
94,45,18.8,9.0
95,45,19.0,9.0
96,45,19.2,9.0
97,45,19.4,9.0
98,45,19.6,9.0
99,45,19.8,9.0
100,45,20.0,9.0
101,45,20.2,9.0
102,45,20.4,9.0
103,45,20.6,9.0
104,45,20.8,9.0
105,45,21.0,9.0
106,45,21.2,9.0
107,45,21.4,9.0
108,45,21.6,9.0
109,45,21.8,9.0
110,45,22.0,9.0
111,45,22.2,9.0
112,45,22.4,9.0
113,45,22.6,9.0
114,45,22.8,9.0
115,45,23.0,9.0
116,45,23.2,9.0
117,45,23.4,9.0
118,45,23.6,9.0
119,45,23.8,9.0
120,45,24.0,9.0
121,45,24.2,9.0
122,45,24.4,9.0
123,45,24.6,9.0
124,45,24.8,9.0
125,45,25.0,9.0
126,45,25.2,9.0
127,45,25.4,9.0
128,45,25.6,9.0
129,45,25.8,9.0
130,45,26.0,9.0
131,45,26.2,9.0
132,45,26.4,9.0
133,45,26.6,9.0
134,45,26.8,9.0
135,45,27.0,9.0
136,45,27.2,9.0
137,45,27.4,9.0
138,45,27.6,9.0
139,45,27.8,9.0
140,45,28.0,9.0
141,45,28.2,9.0
142,45,28.4,9.0
143,45,28.6,9.0
144,45,28.8,9.0
145,45,29.0,9.0
146,45,29.2,9.0
147,45,29.4,9.0
148,45,29.6,9.0
149,45,29.8,9.0
150,45,30.0,9.0
151,45,30.2,9.0
152,45,30.4,9.0
153,45,30.6,9.0
154,45,30.8,9.0
155,45,31.0,9.0
156,45,31.2,9.0
157,45,31.4,9.0
158,45,31.6,9.0
159,45,31.8,9.0
159,46,31.8,9.2
158,46,31.6,9.2
157,46,31.4,9.2
156,46,31.2,9.2
155,46,31.0,9.2
154,46,30.8,9.2
153,46,30.6,9.2
152,46,30.4,9.2
151,46,30.2,9.2
150,46,30.0,9.2
149,46,29.8,9.2
148,46,29.6,9.2
147,46,29.4,9.2
146,46,29.2,9.2
145,46,29.0,9.2
144,46,28.8,9.2
143,46,28.6,9.2
142,46,28.4,9.2
141,46,28.2,9.2
140,46,28.0,9.2
139,46,27.8,9.2
138,46,27.6,9.2
137,46,27.4,9.2
136,46,27.2,9.2
135,46,27.0,9.2
134,46,26.8,9.2
133,46,26.6,9.2
132,46,26.4,9.2
131,46,26.2,9.2
130,46,26.0,9.2
129,46,25.8,9.2
128,46,25.6,9.2
127,46,25.4,9.2
126,46,25.2,9.2
125,46,25.0,9.2
124,46,24.8,9.2
123,46,24.6,9.2
122,46,24.4,9.2
121,46,24.2,9.2
120,46,24.0,9.2
119,46,23.8,9.2
118,46,23.6,9.2
117,46,23.4,9.2
116,46,23.2,9.2
115,46,23.0,9.2
114,46,22.8,9.2
113,46,22.6,9.2
112,46,22.4,9.2
111,46,22.2,9.2
110,46,22.0,9.2
109,46,21.8,9.2
108,46,21.6,9.2
107,46,21.4,9.2
106,46,21.2,9.2
105,46,21.0,9.2
104,46,20.8,9.2
103,46,20.6,9.2
102,46,20.4,9.2
101,46,20.2,9.2
100,46,20.0,9.2
99,46,19.8,9.2
98,46,19.6,9.2
97,46,19.4,9.2
96,46,19.2,9.2
95,46,19.0,9.2
94,46,18.8,9.2
93,46,18.6,9.2
92,46,18.4,9.2
91,46,18.2,9.2
90,46,18.0,9.2
89,46,17.8,9.2
88,46,17.6,9.2
87,46,17.4,9.2
86,46,17.2,9.2
85,46,17.0,9.2
84,46,16.8,9.2
83,46,16.6,9.2
82,46,16.4,9.2
81,46,16.2,9.2
80,46,16.0,9.2
79,46,15.8,9.2
78,46,15.6,9.2
77,46,15.4,9.2
76,46,15.2,9.2
75,46,15.0,9.2
74,46,14.8,9.2
73,46,14.6,9.2
72,46,14.4,9.2
71,46,14.2,9.2
70,46,14.0,9.2
69,46,13.8,9.2
68,46,13.6,9.2
67,46,13.4,9.2
66,46,13.2,9.2
65,46,13.0,9.2
64,46,12.8,9.2
63,46,12.6,9.2
62,46,12.4,9.2
61,46,12.2,9.2
60,46,12.0,9.2
59,46,11.8,9.2
58,46,11.6,9.2
57,46,11.4,9.2
56,46,11.2,9.2
55,46,11.0,9.2
54,46,10.8,9.2
53,46,10.6,9.2
52,46,10.4,9.2
51,46,10.2,9.2
50,46,10.0,9.2
49,46,9.8,9.2
48,46,9.6,9.2
47,46,9.4,9.2
46,46,9.2,9.2
45,46,9.0,9.2
44,46,8.8,9.2
43,46,8.6,9.2
42,46,8.4,9.2
41,46,8.2,9.2
40,46,8.0,9.2
39,46,7.8,9.2
38,46,7.6,9.2
37,46,7.4,9.2
36,46,7.2,9.2
35,46,7.0,9.2
34,46,6.8,9.2
33,46,6.6,9.2
32,46,6.4,9.2
31,46,6.2,9.2
31,47,6.2,9.4
32,47,6.4,9.4
33,47,6.6,9.4
34,47,6.8,9.4
35,47,7.0,9.4
36,47,7.2,9.4
37,47,7.4,9.4
38,47,7.6,9.4
39,47,7.8,9.4
40,47,8.0,9.4
41,47,8.2,9.4
42,47,8.4,9.4
43,47,8.6,9.4
44,47,8.8,9.4
45,47,9.0,9.4
46,47,9.2,9.4
47,47,9.4,9.4
48,47,9.6,9.4
49,47,9.8,9.4
50,47,10.0,9.4
51,47,10.2,9.4
52,47,10.4,9.4
53,47,10.6,9.4
54,47,10.8,9.4
55,47,11.0,9.4
56,47,11.2,9.4
57,47,11.4,9.4
58,47,11.6,9.4
59,47,11.8,9.4
60,47,12.0,9.4
61,47,12.2,9.4
62,47,12.4,9.4
63,47,12.6,9.4
64,47,12.8,9.4
65,47,13.0,9.4
66,47,13.2,9.4
67,47,13.4,9.4
68,47,13.6,9.4
69,47,13.8,9.4
70,47,14.0,9.4
71,47,14.2,9.4
72,47,14.4,9.4
73,47,14.6,9.4
74,47,14.8,9.4
75,47,15.0,9.4
76,47,15.2,9.4
77,47,15.4,9.4
78,47,15.6,9.4
79,47,15.8,9.4
80,47,16.0,9.4
81,47,16.2,9.4
82,47,16.4,9.4
83,47,16.6,9.4
84,47,16.8,9.4
85,47,17.0,9.4
86,47,17.2,9.4
87,47,17.4,9.4
88,47,17.6,9.4
89,47,17.8,9.4
90,47,18.0,9.4
91,47,18.2,9.4
92,47,18.4,9.4
93,47,18.6,9.4
94,47,18.8,9.4
95,47,19.0,9.4
96,47,19.2,9.4
97,47,19.4,9.4
98,47,19.6,9.4
99,47,19.8,9.4
100,47,20.0,9.4
101,47,20.2,9.4
102,47,20.4,9.4
103,47,20.6,9.4
104,47,20.8,9.4
105,47,21.0,9.4
106,47,21.2,9.4
107,47,21.4,9.4
108,47,21.6,9.4
109,47,21.8,9.4
110,47,22.0,9.4
111,47,22.2,9.4
112,47,22.4,9.4
113,47,22.6,9.4
114,47,22.8,9.4
115,47,23.0,9.4
116,47,23.2,9.4
117,47,23.4,9.4
118,47,23.6,9.4
119,47,23.8,9.4
120,47,24.0,9.4
121,47,24.2,9.4
122,47,24.4,9.4
123,47,24.6,9.4
124,47,24.8,9.4
125,47,25.0,9.4
126,47,25.2,9.4
127,47,25.4,9.4
128,47,25.6,9.4
129,47,25.8,9.4
130,47,26.0,9.4
131,47,26.2,9.4
132,47,26.4,9.4
133,47,26.6,9.4
134,47,26.8,9.4
135,47,27.0,9.4
136,47,27.2,9.4
137,47,27.4,9.4
138,47,27.6,9.4
139,47,27.8,9.4
140,47,28.0,9.4
141,47,28.2,9.4
142,47,28.4,9.4
143,47,28.6,9.4
144,47,28.8,9.4
145,47,29.0,9.4
146,47,29.2,9.4
147,47,29.4,9.4
148,47,29.6,9.4
149,47,29.8,9.4
150,47,30.0,9.4
151,47,30.2,9.4
152,47,30.4,9.4
153,47,30.6,9.4
154,47,30.8,9.4
155,47,31.0,9.4
156,47,31.2,9.4
157,47,31.4,9.4
158,47,31.6,9.4
159,47,31.8,9.4
159,48,31.8,9.6
158,48,31.6,9.6
157,48,31.4,9.6
156,48,31.2,9.6
155,48,31.0,9.6
154,48,30.8,9.6
153,48,30.6,9.6
152,48,30.4,9.6
151,48,30.2,9.6
150,48,30.0,9.6
149,48,29.8,9.6
148,48,29.6,9.6
147,48,29.4,9.6
146,48,29.2,9.6
145,48,29.0,9.6
144,48,28.8,9.6
143,48,28.6,9.6
142,48,28.4,9.6
141,48,28.2,9.6
140,48,28.0,9.6
139,48,27.8,9.6
138,48,27.6,9.6
137,48,27.4,9.6
136,48,27.2,9.6
135,48,27.0,9.6
134,48,26.8,9.6
133,48,26.6,9.6
132,48,26.4,9.6
131,48,26.2,9.6
130,48,26.0,9.6
129,48,25.8,9.6
128,48,25.6,9.6
127,48,25.4,9.6
126,48,25.2,9.6
125,48,25.0,9.6
124,48,24.8,9.6
123,48,24.6,9.6
122,48,24.4,9.6
121,48,24.2,9.6
120,48,24.0,9.6
119,48,23.8,9.6
118,48,23.6,9.6
117,48,23.4,9.6
116,48,23.2,9.6
115,48,23.0,9.6
114,48,22.8,9.6
113,48,22.6,9.6
112,48,22.4,9.6
111,48,22.2,9.6
110,48,22.0,9.6
109,48,21.8,9.6
108,48,21.6,9.6
107,48,21.4,9.6
106,48,21.2,9.6
105,48,21.0,9.6
104,48,20.8,9.6
103,48,20.6,9.6
102,48,20.4,9.6
101,48,20.2,9.6
100,48,20.0,9.6
99,48,19.8,9.6
98,48,19.6,9.6
97,48,19.4,9.6
96,48,19.2,9.6
95,48,19.0,9.6
94,48,18.8,9.6
93,48,18.6,9.6
92,48,18.4,9.6
91,48,18.2,9.6
90,48,18.0,9.6
89,48,17.8,9.6
88,48,17.6,9.6
87,48,17.4,9.6
86,48,17.2,9.6
85,48,17.0,9.6
84,48,16.8,9.6
83,48,16.6,9.6
82,48,16.4,9.6
81,48,16.2,9.6
80,48,16.0,9.6
79,48,15.8,9.6
78,48,15.6,9.6
77,48,15.4,9.6
76,48,15.2,9.6
75,48,15.0,9.6
74,48,14.8,9.6
73,48,14.6,9.6
72,48,14.4,9.6
71,48,14.2,9.6
70,48,14.0,9.6
69,48,13.8,9.6
68,48,13.6,9.6
67,48,13.4,9.6
66,48,13.2,9.6
65,48,13.0,9.6
64,48,12.8,9.6
63,48,12.6,9.6
62,48,12.4,9.6
61,48,12.2,9.6
60,48,12.0,9.6
59,48,11.8,9.6
58,48,11.6,9.6
57,48,11.4,9.6
56,48,11.2,9.6
55,48,11.0,9.6
54,48,10.8,9.6
53,48,10.6,9.6
52,48,10.4,9.6
51,48,10.2,9.6
50,48,10.0,9.6
49,48,9.8,9.6
48,48,9.6,9.6
47,48,9.4,9.6
46,48,9.2,9.6
45,48,9.0,9.6
44,48,8.8,9.6
43,48,8.6,9.6
42,48,8.4,9.6
41,48,8.2,9.6
40,48,8.0,9.6
39,48,7.8,9.6
38,48,7.6,9.6
37,48,7.4,9.6
36,48,7.2,9.6
35,48,7.0,9.6
34,48,6.8,9.6
33,48,6.6,9.6
32,48,6.4,9.6
31,48,6.2,9.6
31,49,6.2,9.8
32,49,6.4,9.8
33,49,6.6,9.8
34,49,6.8,9.8
35,49,7.0,9.8
36,49,7.2,9.8
37,49,7.4,9.8
38,49,7.6,9.8
39,49,7.8,9.8
40,49,8.0,9.8
41,49,8.2,9.8
42,49,8.4,9.8
43,49,8.6,9.8
44,49,8.8,9.8
45,49,9.0,9.8
46,49,9.2,9.8
47,49,9.4,9.8
48,49,9.6,9.8
49,49,9.8,9.8
50,49,10.0,9.8
51,49,10.2,9.8
52,49,10.4,9.8
53,49,10.6,9.8
54,49,10.8,9.8
55,49,11.0,9.8
56,49,11.2,9.8
57,49,11.4,9.8
58,49,11.6,9.8
59,49,11.8,9.8
60,49,12.0,9.8
61,49,12.2,9.8
62,49,12.4,9.8
63,49,12.6,9.8
64,49,12.8,9.8
65,49,13.0,9.8
66,49,13.2,9.8
67,49,13.4,9.8
68,49,13.6,9.8
69,49,13.8,9.8
70,49,14.0,9.8
71,49,14.2,9.8
72,49,14.4,9.8
73,49,14.6,9.8
74,49,14.8,9.8
75,49,15.0,9.8
76,49,15.2,9.8
77,49,15.4,9.8
78,49,15.6,9.8
79,49,15.8,9.8
80,49,16.0,9.8
81,49,16.2,9.8
82,49,16.4,9.8
83,49,16.6,9.8
84,49,16.8,9.8
85,49,17.0,9.8
86,49,17.2,9.8
87,49,17.4,9.8
88,49,17.6,9.8
89,49,17.8,9.8
90,49,18.0,9.8
91,49,18.2,9.8
92,49,18.4,9.8
93,49,18.6,9.8
94,49,18.8,9.8
95,49,19.0,9.8
96,49,19.2,9.8
97,49,19.4,9.8
98,49,19.6,9.8
99,49,19.8,9.8
100,49,20.0,9.8
101,49,20.2,9.8
102,49,20.4,9.8
103,49,20.6,9.8
104,49,20.8,9.8
105,49,21.0,9.8
106,49,21.2,9.8
107,49,21.4,9.8
108,49,21.6,9.8
109,49,21.8,9.8
110,49,22.0,9.8
111,49,22.2,9.8
112,49,22.4,9.8
113,49,22.6,9.8
114,49,22.8,9.8
115,49,23.0,9.8
116,49,23.2,9.8
117,49,23.4,9.8
118,49,23.6,9.8
119,49,23.8,9.8
120,49,24.0,9.8
121,49,24.2,9.8
122,49,24.4,9.8
123,49,24.6,9.8
124,49,24.8,9.8
125,49,25.0,9.8
126,49,25.2,9.8
127,49,25.4,9.8
128,49,25.6,9.8
129,49,25.8,9.8
130,49,26.0,9.8
131,49,26.2,9.8
132,49,26.4,9.8
133,49,26.6,9.8
134,49,26.8,9.8
135,49,27.0,9.8
136,49,27.2,9.8
137,49,27.4,9.8
138,49,27.6,9.8
139,49,27.8,9.8
140,49,28.0,9.8
141,49,28.2,9.8
142,49,28.4,9.8
143,49,28.6,9.8
144,49,28.8,9.8
145,49,29.0,9.8
146,49,29.2,9.8
147,49,29.4,9.8
148,49,29.6,9.8
149,49,29.8,9.8
150,49,30.0,9.8
151,49,30.2,9.8
152,49,30.4,9.8
153,49,30.6,9.8
154,49,30.8,9.8
155,49,31.0,9.8
156,49,31.2,9.8
157,49,31.4,9.8
158,49,31.6,9.8
159,49,31.8,9.8
159,50,31.8,10.0
158,50,31.6,10.0
157,50,31.4,10.0
156,50,31.2,10.0
155,50,31.0,10.0
154,50,30.8,10.0
153,50,30.6,10.0
152,50,30.4,10.0
151,50,30.2,10.0
150,50,30.0,10.0
149,50,29.8,10.0
148,50,29.6,10.0
147,50,29.4,10.0
146,50,29.2,10.0
145,50,29.0,10.0
144,50,28.8,10.0
143,50,28.6,10.0
142,50,28.4,10.0
141,50,28.2,10.0
140,50,28.0,10.0
139,50,27.8,10.0
138,50,27.6,10.0
137,50,27.4,10.0
136,50,27.2,10.0
135,50,27.0,10.0
134,50,26.8,10.0
133,50,26.6,10.0
132,50,26.4,10.0
131,50,26.2,10.0
130,50,26.0,10.0
129,50,25.8,10.0
128,50,25.6,10.0
127,50,25.4,10.0
126,50,25.2,10.0
125,50,25.0,10.0
124,50,24.8,10.0
123,50,24.6,10.0
122,50,24.4,10.0
121,50,24.2,10.0
120,50,24.0,10.0
119,50,23.8,10.0
118,50,23.6,10.0
117,50,23.4,10.0
116,50,23.2,10.0
115,50,23.0,10.0
114,50,22.8,10.0
113,50,22.6,10.0
112,50,22.4,10.0
111,50,22.2,10.0
110,50,22.0,10.0
109,50,21.8,10.0
108,50,21.6,10.0
107,50,21.4,10.0
106,50,21.2,10.0
105,50,21.0,10.0
104,50,20.8,10.0
103,50,20.6,10.0
102,50,20.4,10.0
101,50,20.2,10.0
100,50,20.0,10.0
99,50,19.8,10.0
98,50,19.6,10.0
97,50,19.4,10.0
96,50,19.2,10.0
95,50,19.0,10.0
94,50,18.8,10.0
93,50,18.6,10.0
92,50,18.4,10.0
91,50,18.2,10.0
90,50,18.0,10.0
89,50,17.8,10.0
88,50,17.6,10.0
87,50,17.4,10.0
86,50,17.2,10.0
85,50,17.0,10.0
84,50,16.8,10.0
83,50,16.6,10.0
82,50,16.4,10.0
81,50,16.2,10.0
80,50,16.0,10.0
79,50,15.8,10.0
78,50,15.6,10.0
77,50,15.4,10.0
76,50,15.2,10.0
75,50,15.0,10.0
74,50,14.8,10.0
73,50,14.6,10.0
72,50,14.4,10.0
71,50,14.2,10.0
70,50,14.0,10.0
69,50,13.8,10.0
68,50,13.6,10.0
67,50,13.4,10.0
66,50,13.2,10.0
65,50,13.0,10.0
64,50,12.8,10.0
63,50,12.6,10.0
62,50,12.4,10.0
61,50,12.2,10.0
60,50,12.0,10.0
59,50,11.8,10.0
58,50,11.6,10.0
57,50,11.4,10.0
56,50,11.2,10.0
55,50,11.0,10.0
54,50,10.8,10.0
53,50,10.6,10.0
52,50,10.4,10.0
51,50,10.2,10.0
50,50,10.0,10.0
49,50,9.8,10.0
48,50,9.6,10.0
47,50,9.4,10.0
46,50,9.2,10.0
45,50,9.0,10.0
44,50,8.8,10.0
43,50,8.6,10.0
42,50,8.4,10.0
41,50,8.2,10.0
40,50,8.0,10.0
39,50,7.8,10.0
38,50,7.6,10.0
37,50,7.4,10.0
36,50,7.2,10.0
35,50,7.0,10.0
34,50,6.8,10.0
33,50,6.6,10.0
32,50,6.4,10.0
31,50,6.2,10.0
31,51,6.2,10.2
32,51,6.4,10.2
33,51,6.6,10.2
34,51,6.8,10.2
35,51,7.0,10.2
36,51,7.2,10.2
37,51,7.4,10.2
38,51,7.6,10.2
39,51,7.8,10.2
40,51,8.0,10.2
41,51,8.2,10.2
42,51,8.4,10.2
43,51,8.6,10.2
44,51,8.8,10.2
45,51,9.0,10.2
46,51,9.2,10.2
47,51,9.4,10.2
48,51,9.6,10.2
49,51,9.8,10.2
50,51,10.0,10.2
51,51,10.2,10.2
52,51,10.4,10.2
53,51,10.6,10.2
54,51,10.8,10.2
55,51,11.0,10.2
56,51,11.2,10.2
57,51,11.4,10.2
58,51,11.6,10.2
59,51,11.8,10.2
60,51,12.0,10.2
61,51,12.2,10.2
62,51,12.4,10.2
63,51,12.6,10.2
64,51,12.8,10.2
65,51,13.0,10.2
66,51,13.2,10.2
67,51,13.4,10.2
68,51,13.6,10.2
69,51,13.8,10.2
70,51,14.0,10.2
71,51,14.2,10.2
72,51,14.4,10.2
73,51,14.6,10.2
74,51,14.8,10.2
75,51,15.0,10.2
76,51,15.2,10.2
77,51,15.4,10.2
78,51,15.6,10.2
79,51,15.8,10.2
80,51,16.0,10.2
81,51,16.2,10.2
82,51,16.4,10.2
83,51,16.6,10.2
84,51,16.8,10.2
85,51,17.0,10.2
86,51,17.2,10.2
87,51,17.4,10.2
88,51,17.6,10.2
89,51,17.8,10.2
90,51,18.0,10.2
91,51,18.2,10.2
92,51,18.4,10.2
93,51,18.6,10.2
94,51,18.8,10.2
95,51,19.0,10.2
96,51,19.2,10.2
97,51,19.4,10.2
98,51,19.6,10.2
99,51,19.8,10.2
100,51,20.0,10.2
101,51,20.2,10.2
102,51,20.4,10.2
103,51,20.6,10.2
104,51,20.8,10.2
105,51,21.0,10.2
106,51,21.2,10.2
107,51,21.4,10.2
108,51,21.6,10.2
109,51,21.8,10.2
110,51,22.0,10.2
111,51,22.2,10.2
112,51,22.4,10.2
113,51,22.6,10.2
114,51,22.8,10.2
115,51,23.0,10.2
116,51,23.2,10.2
117,51,23.4,10.2
118,51,23.6,10.2
119,51,23.8,10.2
120,51,24.0,10.2
121,51,24.2,10.2
122,51,24.4,10.2
123,51,24.6,10.2
124,51,24.8,10.2
125,51,25.0,10.2
126,51,25.2,10.2
127,51,25.4,10.2
128,51,25.6,10.2
129,51,25.8,10.2
130,51,26.0,10.2
131,51,26.2,10.2
132,51,26.4,10.2
133,51,26.6,10.2
134,51,26.8,10.2
135,51,27.0,10.2
136,51,27.2,10.2
137,51,27.4,10.2
138,51,27.6,10.2
139,51,27.8,10.2
140,51,28.0,10.2
141,51,28.2,10.2
142,51,28.4,10.2
143,51,28.6,10.2
144,51,28.8,10.2
145,51,29.0,10.2
146,51,29.2,10.2
147,51,29.4,10.2
148,51,29.6,10.2
149,51,29.8,10.2
150,51,30.0,10.2
151,51,30.2,10.2
152,51,30.4,10.2
153,51,30.6,10.2
154,51,30.8,10.2
155,51,31.0,10.2
156,51,31.2,10.2
157,51,31.4,10.2
158,51,31.6,10.2
159,51,31.8,10.2
159,52,31.8,10.4
158,52,31.6,10.4
157,52,31.4,10.4
156,52,31.2,10.4
155,52,31.0,10.4
154,52,30.8,10.4
153,52,30.6,10.4
152,52,30.4,10.4
151,52,30.2,10.4
150,52,30.0,10.4
149,52,29.8,10.4
148,52,29.6,10.4
147,52,29.4,10.4
146,52,29.2,10.4
145,52,29.0,10.4
144,52,28.8,10.4
143,52,28.6,10.4
142,52,28.4,10.4
141,52,28.2,10.4
140,52,28.0,10.4
139,52,27.8,10.4
138,52,27.6,10.4
137,52,27.4,10.4
136,52,27.2,10.4
135,52,27.0,10.4
134,52,26.8,10.4
133,52,26.6,10.4
132,52,26.4,10.4
131,52,26.2,10.4
130,52,26.0,10.4
129,52,25.8,10.4
128,52,25.6,10.4
127,52,25.4,10.4
126,52,25.2,10.4
