X_index,Y_index,X_um,Y_um
40,148,8.0,29.6
41,148,8.2,29.6
42,148,8.4,29.6
43,148,8.6,29.6
44,148,8.8,29.6
45,148,9.0,29.6
46,148,9.2,29.6
47,148,9.4,29.6
48,148,9.6,29.6
49,148,9.8,29.6
50,148,10.0,29.6
51,148,10.2,29.6
52,148,10.4,29.6
53,148,10.6,29.6
54,148,10.8,29.6
55,148,11.0,29.6
56,148,11.2,29.6
57,148,11.4,29.6
58,148,11.6,29.6
59,148,11.8,29.6
60,148,12.0,29.6
61,148,12.2,29.6
62,148,12.4,29.6
63,148,12.6,29.6
64,148,12.8,29.6
65,148,13.0,29.6
66,148,13.2,29.6
67,148,13.4,29.6
68,148,13.6,29.6
69,148,13.8,29.6
70,148,14.0,29.6
71,148,14.2,29.6
72,148,14.4,29.6
73,148,14.6,29.6
74,148,14.8,29.6
75,148,15.0,29.6
76,148,15.2,29.6
77,148,15.4,29.6
78,148,15.6,29.6
79,148,15.8,29.6
80,148,16.0,29.6
81,148,16.2,29.6
82,148,16.4,29.6
82,147,16.4,29.4
83,147,16.6,29.4
84,147,16.8,29.4
85,147,17.0,29.4
86,147,17.2,29.4
87,147,17.4,29.4
87,146,17.4,29.2
88,146,17.6,29.2
89,146,17.8,29.2
90,146,18.0,29.2
91,146,18.2,29.2
92,146,18.4,29.2
93,146,18.6,29.2
93,145,18.6,29.0
94,145,18.8,29.0
95,145,19.0,29.0
96,145,19.2,29.0
97,145,19.4,29.0
98,145,19.6,29.0
98,144,19.6,28.8
99,144,19.8,28.8
100,144,20.0,28.8
101,144,20.2,28.8
102,144,20.4,28.8
103,144,20.6,28.8
103,143,20.6,28.6
104,143,20.8,28.6
105,143,21.0,28.6
106,143,21.2,28.6
107,143,21.4,28.6
108,143,21.6,28.6
108,142,21.6,28.4
109,142,21.8,28.4
110,142,22.0,28.4
111,142,22.2,28.4
112,142,22.4,28.4
113,142,22.6,28.4
113,141,22.6,28.2
114,141,22.8,28.2
115,141,23.0,28.2
116,141,23.2,28.2
117,141,23.4,28.2
118,141,23.6,28.2
118,140,23.6,28.0
119,140,23.8,28.0
120,140,24.0,28.0
121,140,24.2,28.0
122,140,24.4,28.0
123,140,24.6,28.0
123,139,24.6,27.8
124,139,24.8,27.8
125,139,25.0,27.8
126,139,25.2,27.8
127,139,25.4,27.8
128,139,25.6,27.8
128,138,25.6,27.6
129,138,25.8,27.6
130,138,26.0,27.6
131,138,26.2,27.6
132,138,26.4,27.6
133,138,26.6,27.6
133,137,26.6,27.4
134,137,26.8,27.4
135,137,27.0,27.4
136,137,27.2,27.4
137,137,27.4,27.4
138,137,27.6,27.4
138,136,27.6,27.2
139,136,27.8,27.2
140,136,28.0,27.2
140,137,28.0,27.4
139,137,27.8,27.4
139,138,27.8,27.6
138,138,27.6,27.6
137,138,27.4,27.6
136,138,27.2,27.6
135,138,27.0,27.6
134,138,26.8,27.6
134,139,26.8,27.8
133,139,26.6,27.8
132,139,26.4,27.8
131,139,26.2,27.8
130,139,26.0,27.8
129,139,25.8,27.8
129,140,25.8,28.0
128,140,25.6,28.0
127,140,25.4,28.0
126,140,25.2,28.0
125,140,25.0,28.0
124,140,24.8,28.0
124,141,24.8,28.2
123,141,24.6,28.2
122,141,24.4,28.2
121,141,24.2,28.2
120,141,24.0,28.2
119,141,23.8,28.2
119,142,23.8,28.4
118,142,23.6,28.4
117,142,23.4,28.4
116,142,23.2,28.4
115,142,23.0,28.4
114,142,22.8,28.4
114,143,22.8,28.6
113,143,22.6,28.6
112,143,22.4,28.6
111,143,22.2,28.6
110,143,22.0,28.6
109,143,21.8,28.6
109,144,21.8,28.8
108,144,21.6,28.8
107,144,21.4,28.8
106,144,21.2,28.8
105,144,21.0,28.8
104,144,20.8,28.8
104,145,20.8,29.0
103,145,20.6,29.0
102,145,20.4,29.0
101,145,20.2,29.0
100,145,20.0,29.0
99,145,19.8,29.0
99,146,19.8,29.2
98,146,19.6,29.2
97,146,19.4,29.2
96,146,19.2,29.2
95,146,19.0,29.2
94,146,18.8,29.2
94,147,18.8,29.4
93,147,18.6,29.4
92,147,18.4,29.4
91,147,18.2,29.4
90,147,18.0,29.4
89,147,17.8,29.4
88,147,17.6,29.4
88,148,17.6,29.6
87,148,17.4,29.6
86,148,17.2,29.6
85,148,17.0,29.6
84,148,16.8,29.6
83,148,16.6,29.6
83,149,16.6,29.8
82,149,16.4,29.8
81,149,16.2,29.8
80,149,16.0,29.8
79,149,15.8,29.8
78,149,15.6,29.8
77,149,15.4,29.8
76,149,15.2,29.8
75,149,15.0,29.8
74,149,14.8,29.8
73,149,14.6,29.8
72,149,14.4,29.8
71,149,14.2,29.8
70,149,14.0,29.8
69,149,13.8,29.8
68,149,13.6,29.8
67,149,13.4,29.8
66,149,13.2,29.8
65,149,13.0,29.8
64,149,12.8,29.8
63,149,12.6,29.8
62,149,12.4,29.8
61,149,12.2,29.8
60,149,12.0,29.8
59,149,11.8,29.8
58,149,11.6,29.8
57,149,11.4,29.8
56,149,11.2,29.8
55,149,11.0,29.8
54,149,10.8,29.8
53,149,10.6,29.8
52,149,10.4,29.8
51,149,10.2,29.8
50,149,10.0,29.8
49,149,9.8,29.8
48,149,9.6,29.8
47,149,9.4,29.8
46,149,9.2,29.8
45,149,9.0,29.8
44,149,8.8,29.8
43,149,8.6,29.8
42,149,8.4,29.8
41,149,8.2,29.8
40,149,8.0,29.8
39,149,7.8,29.8
38,149,7.6,29.8
37,149,7.4,29.8
36,149,7.2,29.8
35,149,7.0,29.8
34,149,6.8,29.8
33,149,6.6,29.8
32,149,6.4,29.8
31,149,6.2,29.8
31,150,6.2,30.0
32,150,6.4,30.0
33,150,6.6,30.0
34,150,6.8,30.0
35,150,7.0,30.0
36,150,7.2,30.0
37,150,7.4,30.0
38,150,7.6,30.0
39,150,7.8,30.0
40,150,8.0,30.0
41,150,8.2,30.0
42,150,8.4,30.0
43,150,8.6,30.0
44,150,8.8,30.0
45,150,9.0,30.0
46,150,9.2,30.0
47,150,9.4,30.0
48,150,9.6,30.0
49,150,9.8,30.0
50,150,10.0,30.0
51,150,10.2,30.0
52,150,10.4,30.0
53,150,10.6,30.0
54,150,10.8,30.0
55,150,11.0,30.0
56,150,11.2,30.0
57,150,11.4,30.0
58,150,11.6,30.0
59,150,11.8,30.0
60,150,12.0,30.0
61,150,12.2,30.0
62,150,12.4,30.0
63,150,12.6,30.0
64,150,12.8,30.0
65,150,13.0,30.0
66,150,13.2,30.0
67,150,13.4,30.0
68,150,13.6,30.0
69,150,13.8,30.0
70,150,14.0,30.0
71,150,14.2,30.0
72,150,14.4,30.0
73,150,14.6,30.0
74,150,14.8,30.0
75,150,15.0,30.0
76,150,15.2,30.0
77,150,15.4,30.0
78,150,15.6,30.0
79,150,15.8,30.0
80,150,16.0,30.0
81,150,16.2,30.0
82,150,16.4,30.0
83,150,16.6,30.0
84,150,16.8,30.0
84,149,16.8,29.8
85,149,17.0,29.8
86,149,17.2,29.8
87,149,17.4,29.8
88,149,17.6,29.8
89,149,17.8,29.8
89,148,17.8,29.6
90,148,18.0,29.6
91,148,18.2,29.6
92,148,18.4,29.6
93,148,18.6,29.6
94,148,18.8,29.6
95,148,19.0,29.6
95,147,19.0,29.4
96,147,19.2,29.4
97,147,19.4,29.4
98,147,19.6,29.4
99,147,19.8,29.4
100,147,20.0,29.4
100,146,20.0,29.2
101,146,20.2,29.2
102,146,20.4,29.2
103,146,20.6,29.2
104,146,20.8,29.2
105,146,21.0,29.2
105,145,21.0,29.0
106,145,21.2,29.0
107,145,21.4,29.0
108,145,21.6,29.0
109,145,21.8,29.0
110,145,22.0,29.0
110,144,22.0,28.8
111,144,22.2,28.8
112,144,22.4,28.8
113,144,22.6,28.8
114,144,22.8,28.8
115,144,23.0,28.8
115,143,23.0,28.6
116,143,23.2,28.6
117,143,23.4,28.6
118,143,23.6,28.6
119,143,23.8,28.6
120,143,24.0,28.6
120,142,24.0,28.4
121,142,24.2,28.4
122,142,24.4,28.4
123,142,24.6,28.4
124,142,24.8,28.4
125,142,25.0,28.4
125,141,25.0,28.2
126,141,25.2,28.2
127,141,25.4,28.2
128,141,25.6,28.2
129,141,25.8,28.2
130,141,26.0,28.2
130,140,26.0,28.0
131,140,26.2,28.0
132,140,26.4,28.0
133,140,26.6,28.0
134,140,26.8,28.0
135,140,27.0,28.0
135,139,27.0,27.8
136,139,27.2,27.8
137,139,27.4,27.8
138,139,27.6,27.8
139,139,27.8,27.8
140,139,28.0,27.8
140,138,28.0,27.6
140,140,28.0,28.0
139,140,27.8,28.0
138,140,27.6,28.0
137,140,27.4,28.0
136,140,27.2,28.0
136,141,27.2,28.2
135,141,27.0,28.2
134,141,26.8,28.2
133,141,26.6,28.2
132,141,26.4,28.2
131,141,26.2,28.2
131,142,26.2,28.4
130,142,26.0,28.4
129,142,25.8,28.4
128,142,25.6,28.4
127,142,25.4,28.4
126,142,25.2,28.4
126,143,25.2,28.6
125,143,25.0,28.6
124,143,24.8,28.6
123,143,24.6,28.6
122,143,24.4,28.6
121,143,24.2,28.6
121,144,24.2,28.8
120,144,24.0,28.8
119,144,23.8,28.8
118,144,23.6,28.8
117,144,23.4,28.8
116,144,23.2,28.8
116,145,23.2,29.0
115,145,23.0,29.0
114,145,22.8,29.0
113,145,22.6,29.0
112,145,22.4,29.0
111,145,22.2,29.0
111,146,22.2,29.2
110,146,22.0,29.2
109,146,21.8,29.2
108,146,21.6,29.2
107,146,21.4,29.2
106,146,21.2,29.2
106,147,21.2,29.4
105,147,21.0,29.4
104,147,20.8,29.4
103,147,20.6,29.4
102,147,20.4,29.4
101,147,20.2,29.4
101,148,20.2,29.6
100,148,20.0,29.6
99,148,19.8,29.6
98,148,19.6,29.6
97,148,19.4,29.6
96,148,19.2,29.6
96,149,19.2,29.8
95,149,19.0,29.8
94,149,18.8,29.8
93,149,18.6,29.8
92,149,18.4,29.8
91,149,18.2,29.8
90,149,18.0,29.8
90,150,18.0,30.0
89,150,17.8,30.0
88,150,17.6,30.0
87,150,17.4,30.0
86,150,17.2,30.0
85,150,17.0,30.0
85,151,17.0,30.2
84,151,16.8,30.2
83,151,16.6,30.2
82,151,16.4,30.2
81,151,16.2,30.2
80,151,16.0,30.2
79,151,15.8,30.2
78,151,15.6,30.2
77,151,15.4,30.2
76,151,15.2,30.2
75,151,15.0,30.2
74,151,14.8,30.2
73,151,14.6,30.2
72,151,14.4,30.2
71,151,14.2,30.2
70,151,14.0,30.2
69,151,13.8,30.2
68,151,13.6,30.2
67,151,13.4,30.2
66,151,13.2,30.2
65,151,13.0,30.2
64,151,12.8,30.2
63,151,12.6,30.2
62,151,12.4,30.2
61,151,12.2,30.2
60,151,12.0,30.2
59,151,11.8,30.2
58,151,11.6,30.2
57,151,11.4,30.2
56,151,11.2,30.2
55,151,11.0,30.2
54,151,10.8,30.2
53,151,10.6,30.2
52,151,10.4,30.2
51,151,10.2,30.2
50,151,10.0,30.2
49,151,9.8,30.2
48,151,9.6,30.2
47,151,9.4,30.2
46,151,9.2,30.2
45,151,9.0,30.2
44,151,8.8,30.2
43,151,8.6,30.2
42,151,8.4,30.2
41,151,8.2,30.2
40,151,8.0,30.2
39,151,7.8,30.2
38,151,7.6,30.2
37,151,7.4,30.2
36,151,7.2,30.2
35,151,7.0,30.2
34,151,6.8,30.2
33,151,6.6,30.2
32,151,6.4,30.2
31,151,6.2,30.2
32,152,6.4,30.4
33,152,6.6,30.4
34,152,6.8,30.4
35,152,7.0,30.4
36,152,7.2,30.4
37,152,7.4,30.4
38,152,7.6,30.4
39,152,7.8,30.4
40,152,8.0,30.4
41,152,8.2,30.4
42,152,8.4,30.4
43,152,8.6,30.4
44,152,8.8,30.4
45,152,9.0,30.4
46,152,9.2,30.4
47,152,9.4,30.4
48,152,9.6,30.4
49,152,9.8,30.4
50,152,10.0,30.4
51,152,10.2,30.4
52,152,10.4,30.4
53,152,10.6,30.4
54,152,10.8,30.4
55,152,11.0,30.4
56,152,11.2,30.4
57,152,11.4,30.4
58,152,11.6,30.4
59,152,11.8,30.4
60,152,12.0,30.4
61,152,12.2,30.4
62,152,12.4,30.4
63,152,12.6,30.4
64,152,12.8,30.4
65,152,13.0,30.4
66,152,13.2,30.4
67,152,13.4,30.4
68,152,13.6,30.4
69,152,13.8,30.4
70,152,14.0,30.4
71,152,14.2,30.4
72,152,14.4,30.4
73,152,14.6,30.4
74,152,14.8,30.4
75,152,15.0,30.4
76,152,15.2,30.4
77,152,15.4,30.4
78,152,15.6,30.4
79,152,15.8,30.4
80,152,16.0,30.4
81,152,16.2,30.4
82,152,16.4,30.4
83,152,16.6,30.4
84,152,16.8,30.4
85,152,17.0,30.4
86,152,17.2,30.4
86,151,17.2,30.2
87,151,17.4,30.2
88,151,17.6,30.2
89,151,17.8,30.2
90,151,18.0,30.2
91,151,18.2,30.2
91,150,18.2,30.0
92,150,18.4,30.0
93,150,18.6,30.0
94,150,18.8,30.0
95,150,19.0,30.0
96,150,19.2,30.0
97,150,19.4,30.0
97,149,19.4,29.8
98,149,19.6,29.8
99,149,19.8,29.8
100,149,20.0,29.8
101,149,20.2,29.8
102,149,20.4,29.8
102,148,20.4,29.6
103,148,20.6,29.6
104,148,20.8,29.6
105,148,21.0,29.6
106,148,21.2,29.6
107,148,21.4,29.6
107,147,21.4,29.4
108,147,21.6,29.4
109,147,21.8,29.4
110,147,22.0,29.4
111,147,22.2,29.4
112,147,22.4,29.4
112,146,22.4,29.2
113,146,22.6,29.2
114,146,22.8,29.2
115,146,23.0,29.2
116,146,23.2,29.2
117,146,23.4,29.2
117,145,23.4,29.0
118,145,23.6,29.0
119,145,23.8,29.0
120,145,24.0,29.0
121,145,24.2,29.0
122,145,24.4,29.0
122,144,24.4,28.8
123,144,24.6,28.8
124,144,24.8,28.8
125,144,25.0,28.8
126,144,25.2,28.8
127,144,25.4,28.8
127,143,25.4,28.6
128,143,25.6,28.6
129,143,25.8,28.6
130,143,26.0,28.6
131,143,26.2,28.6
132,143,26.4,28.6
132,142,26.4,28.4
133,142,26.6,28.4
134,142,26.8,28.4
135,142,27.0,28.4
136,142,27.2,28.4
137,142,27.4,28.4
137,141,27.4,28.2
138,141,27.6,28.2
139,141,27.8,28.2
140,141,28.0,28.2
140,142,28.0,28.4
139,142,27.8,28.4
138,142,27.6,28.4
138,143,27.6,28.6
137,143,27.4,28.6
136,143,27.2,28.6
135,143,27.0,28.6
134,143,26.8,28.6
133,143,26.6,28.6
133,144,26.6,28.8
132,144,26.4,28.8
131,144,26.2,28.8
130,144,26.0,28.8
129,144,25.8,28.8
128,144,25.6,28.8
128,145,25.6,29.0
127,145,25.4,29.0
126,145,25.2,29.0
125,145,25.0,29.0
124,145,24.8,29.0
123,145,24.6,29.0
123,146,24.6,29.2
122,146,24.4,29.2
121,146,24.2,29.2
120,146,24.0,29.2
119,146,23.8,29.2
118,146,23.6,29.2
118,147,23.6,29.4
117,147,23.4,29.4
116,147,23.2,29.4
115,147,23.0,29.4
114,147,22.8,29.4
113,147,22.6,29.4
113,148,22.6,29.6
112,148,22.4,29.6
111,148,22.2,29.6
110,148,22.0,29.6
109,148,21.8,29.6
108,148,21.6,29.6
108,149,21.6,29.8
107,149,21.4,29.8
106,149,21.2,29.8
105,149,21.0,29.8
104,149,20.8,29.8
103,149,20.6,29.8
103,150,20.6,30.0
102,150,20.4,30.0
101,150,20.2,30.0
100,150,20.0,30.0
99,150,19.8,30.0
98,150,19.6,30.0
98,151,19.6,30.2
97,151,19.4,30.2
96,151,19.2,30.2
95,151,19.0,30.2
94,151,18.8,30.2
93,151,18.6,30.2
92,151,18.4,30.2
92,152,18.4,30.4
91,152,18.2,30.4
90,152,18.0,30.4
89,152,17.8,30.4
88,152,17.6,30.4
87,152,17.4,30.4
87,153,17.4,30.6
86,153,17.2,30.6
85,153,17.0,30.6
84,153,16.8,30.6
83,153,16.6,30.6
82,153,16.4,30.6
81,153,16.2,30.6
80,153,16.0,30.6
79,153,15.8,30.6
78,153,15.6,30.6
77,153,15.4,30.6
76,153,15.2,30.6
75,153,15.0,30.6
74,153,14.8,30.6
73,153,14.6,30.6
72,153,14.4,30.6
71,153,14.2,30.6
70,153,14.0,30.6
69,153,13.8,30.6
68,153,13.6,30.6
67,153,13.4,30.6
66,153,13.2,30.6
65,153,13.0,30.6
64,153,12.8,30.6
63,153,12.6,30.6
62,153,12.4,30.6
61,153,12.2,30.6
60,153,12.0,30.6
59,153,11.8,30.6
58,153,11.6,30.6
57,153,11.4,30.6
56,153,11.2,30.6
55,153,11.0,30.6
54,153,10.8,30.6
53,153,10.6,30.6
52,153,10.4,30.6
51,153,10.2,30.6
50,153,10.0,30.6
49,153,9.8,30.6
48,153,9.6,30.6
47,153,9.4,30.6
46,153,9.2,30.6
45,153,9.0,30.6
44,153,8.8,30.6
43,153,8.6,30.6
42,153,8.4,30.6
41,153,8.2,30.6
40,153,8.0,30.6
39,153,7.8,30.6
38,153,7.6,30.6
37,153,7.4,30.6
36,153,7.2,30.6
35,153,7.0,30.6
34,153,6.8,30.6
33,153,6.6,30.6
32,153,6.4,30.6
32,154,6.4,30.8
33,154,6.6,30.8
34,154,6.8,30.8
35,154,7.0,30.8
36,154,7.2,30.8
37,154,7.4,30.8
38,154,7.6,30.8
39,154,7.8,30.8
40,154,8.0,30.8
41,154,8.2,30.8
42,154,8.4,30.8
43,154,8.6,30.8
44,154,8.8,30.8
45,154,9.0,30.8
46,154,9.2,30.8
47,154,9.4,30.8
48,154,9.6,30.8
49,154,9.8,30.8
50,154,10.0,30.8
51,154,10.2,30.8
52,154,10.4,30.8
53,154,10.6,30.8
54,154,10.8,30.8
55,154,11.0,30.8
56,154,11.2,30.8
57,154,11.4,30.8
58,154,11.6,30.8
59,154,11.8,30.8
60,154,12.0,30.8
61,154,12.2,30.8
62,154,12.4,30.8
63,154,12.6,30.8
64,154,12.8,30.8
65,154,13.0,30.8
66,154,13.2,30.8
67,154,13.4,30.8
68,154,13.6,30.8
69,154,13.8,30.8
70,154,14.0,30.8
71,154,14.2,30.8
72,154,14.4,30.8
73,154,14.6,30.8
74,154,14.8,30.8
75,154,15.0,30.8
76,154,15.2,30.8
77,154,15.4,30.8
78,154,15.6,30.8
79,154,15.8,30.8
80,154,16.0,30.8
81,154,16.2,30.8
82,154,16.4,30.8
83,154,16.6,30.8
84,154,16.8,30.8
85,154,17.0,30.8
86,154,17.2,30.8
87,154,17.4,30.8
88,154,17.6,30.8
88,153,17.6,30.6
89,153,17.8,30.6
90,153,18.0,30.6
91,153,18.2,30.6
92,153,18.4,30.6
93,153,18.6,30.6
93,152,18.6,30.4
94,152,18.8,30.4
95,152,19.0,30.4
96,152,19.2,30.4
97,152,19.4,30.4
98,152,19.6,30.4
99,152,19.8,30.4
99,151,19.8,30.2
100,151,20.0,30.2
101,151,20.2,30.2
102,151,20.4,30.2
103,151,20.6,30.2
104,151,20.8,30.2
104,150,20.8,30.0
105,150,21.0,30.0
106,150,21.2,30.0
107,150,21.4,30.0
108,150,21.6,30.0
109,150,21.8,30.0
109,149,21.8,29.8
110,149,22.0,29.8
111,149,22.2,29.8
112,149,22.4,29.8
113,149,22.6,29.8
114,149,22.8,29.8
114,148,22.8,29.6
115,148,23.0,29.6
116,148,23.2,29.6
117,148,23.4,29.6
118,148,23.6,29.6
119,148,23.8,29.6
119,147,23.8,29.4
120,147,24.0,29.4
121,147,24.2,29.4
122,147,24.4,29.4
123,147,24.6,29.4
124,147,24.8,29.4
124,146,24.8,29.2
125,146,25.0,29.2
126,146,25.2,29.2
127,146,25.4,29.2
128,146,25.6,29.2
129,146,25.8,29.2
129,145,25.8,29.0
130,145,26.0,29.0
131,145,26.2,29.0
132,145,26.4,29.0
133,145,26.6,29.0
134,145,26.8,29.0
134,144,26.8,28.8
135,144,27.0,28.8
136,144,27.2,28.8
137,144,27.4,28.8
138,144,27.6,28.8
139,144,27.8,28.8
139,143,27.8,28.6
140,143,28.0,28.6
140,144,28.0,28.8
140,145,28.0,29.0
139,145,27.8,29.0
138,145,27.6,29.0
137,145,27.4,29.0
136,145,27.2,29.0
135,145,27.0,29.0
135,146,27.0,29.2
134,146,26.8,29.2
133,146,26.6,29.2
132,146,26.4,29.2
131,146,26.2,29.2
130,146,26.0,29.2
130,147,26.0,29.4
129,147,25.8,29.4
128,147,25.6,29.4
127,147,25.4,29.4
126,147,25.2,29.4
125,147,25.0,29.4
125,148,25.0,29.6
124,148,24.8,29.6
123,148,24.6,29.6
122,148,24.4,29.6
121,148,24.2,29.6
120,148,24.0,29.6
120,149,24.0,29.8
119,149,23.8,29.8
118,149,23.6,29.8
117,149,23.4,29.8
116,149,23.2,29.8
115,149,23.0,29.8
115,150,23.0,30.0
114,150,22.8,30.0
113,150,22.6,30.0
112,150,22.4,30.0
111,150,22.2,30.0
110,150,22.0,30.0
110,151,22.0,30.2
109,151,21.8,30.2
108,151,21.6,30.2
107,151,21.4,30.2
106,151,21.2,30.2
105,151,21.0,30.2
105,152,21.0,30.4
104,152,20.8,30.4
103,152,20.6,30.4
102,152,20.4,30.4
101,152,20.2,30.4
100,152,20.0,30.4
100,153,20.0,30.6
99,153,19.8,30.6
98,153,19.6,30.6
97,153,19.4,30.6
96,153,19.2,30.6
95,153,19.0,30.6
94,153,18.8,30.6
94,154,18.8,30.8
93,154,18.6,30.8
92,154,18.4,30.8
91,154,18.2,30.8
90,154,18.0,30.8
89,154,17.8,30.8
89,155,17.8,31.0
88,155,17.6,31.0
87,155,17.4,31.0
86,155,17.2,31.0
85,155,17.0,31.0
84,155,16.8,31.0
83,155,16.6,31.0
82,155,16.4,31.0
81,155,16.2,31.0
80,155,16.0,31.0
79,155,15.8,31.0
78,155,15.6,31.0
77,155,15.4,31.0
76,155,15.2,31.0
75,155,15.0,31.0
74,155,14.8,31.0
73,155,14.6,31.0
72,155,14.4,31.0
71,155,14.2,31.0
70,155,14.0,31.0
69,155,13.8,31.0
68,155,13.6,31.0
67,155,13.4,31.0
66,155,13.2,31.0
65,155,13.0,31.0
64,155,12.8,31.0
63,155,12.6,31.0
62,155,12.4,31.0
61,155,12.2,31.0
60,155,12.0,31.0
59,155,11.8,31.0
58,155,11.6,31.0
57,155,11.4,31.0
56,155,11.2,31.0
55,155,11.0,31.0
54,155,10.8,31.0
53,155,10.6,31.0
52,155,10.4,31.0
51,155,10.2,31.0
50,155,10.0,31.0
49,155,9.8,31.0
48,155,9.6,31.0
47,155,9.4,31.0
46,155,9.2,31.0
45,155,9.0,31.0
44,155,8.8,31.0
43,155,8.6,31.0
42,155,8.4,31.0
41,155,8.2,31.0
40,155,8.0,31.0
39,155,7.8,31.0
38,155,7.6,31.0
37,155,7.4,31.0
36,155,7.2,31.0
35,155,7.0,31.0
34,155,6.8,31.0
33,155,6.6,31.0
33,156,6.6,31.2
34,156,6.8,31.2
35,156,7.0,31.2
36,156,7.2,31.2
37,156,7.4,31.2
38,156,7.6,31.2
39,156,7.8,31.2
40,156,8.0,31.2
41,156,8.2,31.2
42,156,8.4,31.2
43,156,8.6,31.2
44,156,8.8,31.2
45,156,9.0,31.2
46,156,9.2,31.2
47,156,9.4,31.2
48,156,9.6,31.2
49,156,9.8,31.2
50,156,10.0,31.2
51,156,10.2,31.2
52,156,10.4,31.2
53,156,10.6,31.2
54,156,10.8,31.2
55,156,11.0,31.2
56,156,11.2,31.2
57,156,11.4,31.2
58,156,11.6,31.2
59,156,11.8,31.2
60,156,12.0,31.2
61,156,12.2,31.2
62,156,12.4,31.2
63,156,12.6,31.2
64,156,12.8,31.2
65,156,13.0,31.2
66,156,13.2,31.2
67,156,13.4,31.2
68,156,13.6,31.2
69,156,13.8,31.2
70,156,14.0,31.2
71,156,14.2,31.2
72,156,14.4,31.2
73,156,14.6,31.2
74,156,14.8,31.2
75,156,15.0,31.2
76,156,15.2,31.2
77,156,15.4,31.2
78,156,15.6,31.2
79,156,15.8,31.2
80,156,16.0,31.2
81,156,16.2,31.2
82,156,16.4,31.2
83,156,16.6,31.2
84,156,16.8,31.2
85,156,17.0,31.2
86,156,17.2,31.2
87,156,17.4,31.2
88,156,17.6,31.2
89,156,17.8,31.2
90,156,18.0,31.2
90,155,18.0,31.0
91,155,18.2,31.0
92,155,18.4,31.0
93,155,18.6,31.0
94,155,18.8,31.0
95,155,19.0,31.0
95,154,19.0,30.8
96,154,19.2,30.8
97,154,19.4,30.8
98,154,19.6,30.8
99,154,19.8,30.8
100,154,20.0,30.8
101,154,20.2,30.8
101,153,20.2,30.6
102,153,20.4,30.6
103,153,20.6,30.6
104,153,20.8,30.6
105,153,21.0,30.6
106,153,21.2,30.6
106,152,21.2,30.4
107,152,21.4,30.4
108,152,21.6,30.4
109,152,21.8,30.4
110,152,22.0,30.4
111,152,22.2,30.4
111,151,22.2,30.2
112,151,22.4,30.2
113,151,22.6,30.2
114,151,22.8,30.2
115,151,23.0,30.2
116,151,23.2,30.2
116,150,23.2,30.0
117,150,23.4,30.0
118,150,23.6,30.0
119,150,23.8,30.0
120,150,24.0,30.0
121,150,24.2,30.0
121,149,24.2,29.8
122,149,24.4,29.8
123,149,24.6,29.8
124,149,24.8,29.8
125,149,25.0,29.8
126,149,25.2,29.8
126,148,25.2,29.6
127,148,25.4,29.6
128,148,25.6,29.6
129,148,25.8,29.6
130,148,26.0,29.6
131,148,26.2,29.6
131,147,26.2,29.4
132,147,26.4,29.4
133,147,26.6,29.4
134,147,26.8,29.4
135,147,27.0,29.4
136,147,27.2,29.4
136,146,27.2,29.2
137,146,27.4,29.2
138,146,27.6,29.2
139,146,27.8,29.2
140,146,28.0,29.2
140,147,28.0,29.4
139,147,27.8,29.4
138,147,27.6,29.4
137,147,27.4,29.4
137,148,27.4,29.6
136,148,27.2,29.6
135,148,27.0,29.6
134,148,26.8,29.6
133,148,26.6,29.6
132,148,26.4,29.6
132,149,26.4,29.8
131,149,26.2,29.8
130,149,26.0,29.8
129,149,25.8,29.8
128,149,25.6,29.8
127,149,25.4,29.8
127,150,25.4,30.0
126,150,25.2,30.0
125,150,25.0,30.0
124,150,24.8,30.0
123,150,24.6,30.0
122,150,24.4,30.0
122,151,24.4,30.2
121,151,24.2,30.2
120,151,24.0,30.2
119,151,23.8,30.2
118,151,23.6,30.2
117,151,23.4,30.2
117,152,23.4,30.4
116,152,23.2,30.4
115,152,23.0,30.4
114,152,22.8,30.4
113,152,22.6,30.4
112,152,22.4,30.4
112,153,22.4,30.6
111,153,22.2,30.6
110,153,22.0,30.6
109,153,21.8,30.6
108,153,21.6,30.6
107,153,21.4,30.6
107,154,21.4,30.8
106,154,21.2,30.8
105,154,21.0,30.8
104,154,20.8,30.8
103,154,20.6,30.8
102,154,20.4,30.8
102,155,20.4,31.0
101,155,20.2,31.0
100,155,20.0,31.0
99,155,19.8,31.0
98,155,19.6,31.0
97,155,19.4,31.0
96,155,19.2,31.0
96,156,19.2,31.2
95,156,19.0,31.2
94,156,18.8,31.2
93,156,18.6,31.2
92,156,18.4,31.2
91,156,18.2,31.2
91,157,18.2,31.4
90,157,18.0,31.4
89,157,17.8,31.4
88,157,17.6,31.4
87,157,17.4,31.4
86,157,17.2,31.4
85,157,17.0,31.4
84,157,16.8,31.4
83,157,16.6,31.4
82,157,16.4,31.4
81,157,16.2,31.4
80,157,16.0,31.4
79,157,15.8,31.4
78,157,15.6,31.4
77,157,15.4,31.4
76,157,15.2,31.4
75,157,15.0,31.4
74,157,14.8,31.4
73,157,14.6,31.4
72,157,14.4,31.4
71,157,14.2,31.4
70,157,14.0,31.4
69,157,13.8,31.4
68,157,13.6,31.4
67,157,13.4,31.4
66,157,13.2,31.4
65,157,13.0,31.4
64,157,12.8,31.4
63,157,12.6,31.4
62,157,12.4,31.4
61,157,12.2,31.4
